name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,rmse,0.004823822178160197,0.82
2_DecisionTree,Decision Tree,rmse,0.003651942382133751,4.22
3_Linear,Linear,rmse,0.012586823483028194,4.26
4_Default_Xgboost,Xgboost,rmse,0.0026933349253741782,4.5
5_Default_NeuralNetwork,Neural Network,rmse,0.003089005160538608,2.86
6_Default_RandomForest,Random Forest,rmse,0.0021119716203629453,8.29
Ensemble,Ensemble,rmse,0.0019986191768933464,0.06
